"Lat","Lon","Area_ha","S","N","min_DBH_cm","Tree_def","Notes","Numerical_ID","Plot_ID","Dataset","Ref_short","Ref_long","TREE_DENS","GPP","ET","ANN_T","WARM_T","ISO_T","MIN_P","P_SEAS","ALT_DIF","ISLAND","HABITAT","REALM","REALM_PK"
-12.8,-69.4,0.1,119,233,2.5,"trees and lianas","Linanas usually only about 1-5% of total stems. Notify the main address of correspondence (admin@forestplots.net) if you plan to use the dataset in a publication. Cite 2 papers!",1244,"CLT-01","Phillips_Peru","Phillips et al. 2003","Phillips et al. (2003) Efficient plot-based floristic assessment of tropical forests. Journal of Tropical Ecology 19:629-645.",44251,33180,13504.8330078125,25.2,26.2,74,255,51,24,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-12.8,-69.3,0.1,122,269,2.5,"trees and lianas","Linanas usually only about 1-5% of total stems. Notify the main address of correspondence (admin@forestplots.net) if you plan to use the dataset in a publication. Cite 2 papers!",1245,"CLT-02","Phillips_Peru","Phillips et al. 2003","Phillips et al. (2003) Efficient plot-based floristic assessment of tropical forests. Journal of Tropical Ecology 19:629-645.",29924,33696,13288.5830078125,25.3,26.3,74,234,52,35,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-12.8,-69.3,0.1,112,275,2.5,"trees and lianas","Linanas usually only about 1-5% of total stems. Notify the main address of correspondence (admin@forestplots.net) if you plan to use the dataset in a publication. Cite 2 papers!",1246,"CLT-03","Phillips_Peru","Phillips et al. 2003","Phillips et al. (2003) Efficient plot-based floristic assessment of tropical forests. Journal of Tropical Ecology 19:629-645.",29924,33696,13288.5830078125,25.3,26.3,74,234,52,35,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-12.8,-69.3,0.1,114,244,2.5,"trees and lianas","Linanas usually only about 1-5% of total stems. Notify the main address of correspondence (admin@forestplots.net) if you plan to use the dataset in a publication. Cite 2 papers!",1247,"CLT-04","Phillips_Peru","Phillips et al. 2003","Phillips et al. (2003) Efficient plot-based floristic assessment of tropical forests. Journal of Tropical Ecology 19:629-645.",29924,33696,13288.5830078125,25.3,26.3,74,234,52,35,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-12.8,-69.3,0.1,126,271,2.5,"trees and lianas","Linanas usually only about 1-5% of total stems. Notify the main address of correspondence (admin@forestplots.net) if you plan to use the dataset in a publication. Cite 2 papers!",1248,"CLT-05","Phillips_Peru","Phillips et al. 2003","Phillips et al. (2003) Efficient plot-based floristic assessment of tropical forests. Journal of Tropical Ecology 19:629-645.",29924,33696,13288.5830078125,25.3,26.3,74,234,52,35,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-12.9,-69.3,0.1,93,253,2.5,"trees and lianas","Linanas usually only about 1-5% of total stems. Notify the main address of correspondence (admin@forestplots.net) if you plan to use the dataset in a publication. Cite 2 papers!",1249,"CLT-06","Phillips_Peru","Phillips et al. 2003","Phillips et al. (2003) Efficient plot-based floristic assessment of tropical forests. Journal of Tropical Ecology 19:629-645.",43799,34687,14225.9169921875,25.2,26.2,74,252,52,27,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-12.8,-69.3,0.1,86,247,2.5,"trees and lianas","Linanas usually only about 1-5% of total stems. Notify the main address of correspondence (admin@forestplots.net) if you plan to use the dataset in a publication. Cite 2 papers!",1250,"CLT-07","Phillips_Peru","Phillips et al. 2003","Phillips et al. (2003) Efficient plot-based floristic assessment of tropical forests. Journal of Tropical Ecology 19:629-645.",29924,33696,13288.5830078125,25.3,26.3,74,234,52,35,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-12.8,-69.3,0.1,94,229,2.5,"trees and lianas","Linanas usually only about 1-5% of total stems. Notify the main address of correspondence (admin@forestplots.net) if you plan to use the dataset in a publication. Cite 2 papers!",1251,"CLT-08","Phillips_Peru","Phillips et al. 2003","Phillips et al. (2003) Efficient plot-based floristic assessment of tropical forests. Journal of Tropical Ecology 19:629-645.",29924,33696,13288.5830078125,25.3,26.3,74,234,52,35,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-12.8,-69.3,0.1,88,194,2.5,"trees and lianas","Linanas usually only about 1-5% of total stems. Notify the main address of correspondence (admin@forestplots.net) if you plan to use the dataset in a publication. Cite 2 papers!",1252,"CLT-09","Phillips_Peru","Phillips et al. 2003","Phillips et al. (2003) Efficient plot-based floristic assessment of tropical forests. Journal of Tropical Ecology 19:629-645.",29924,33696,13288.5830078125,25.3,26.3,74,234,52,35,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-12.4,-68.8,0.1,113,271,2.5,"trees and lianas","Linanas usually only about 1-5% of total stems. Notify the main address of correspondence (admin@forestplots.net) if you plan to use the dataset in a publication. Cite 2 papers!",1253,"CLV-01","Phillips_Peru","Phillips et al. 2003","Phillips et al. (2003) Efficient plot-based floristic assessment of tropical forests. Journal of Tropical Ecology 19:629-645.",35229,32825,13334.6669921875,25.6,26.6,71,157,56,27,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-12.4,-68.8,0.1,128,319,2.5,"trees and lianas","Linanas usually only about 1-5% of total stems. Notify the main address of correspondence (admin@forestplots.net) if you plan to use the dataset in a publication. Cite 2 papers!",1254,"CLV-02","Phillips_Peru","Phillips et al. 2003","Phillips et al. (2003) Efficient plot-based floristic assessment of tropical forests. Journal of Tropical Ecology 19:629-645.",35229,32825,13334.6669921875,25.6,26.6,71,157,56,27,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-12.4,-68.9,0.1,89,315,2.5,"trees and lianas","Linanas usually only about 1-5% of total stems. Notify the main address of correspondence (admin@forestplots.net) if you plan to use the dataset in a publication. Cite 2 papers!",1255,"CLV-03","Phillips_Peru","Phillips et al. 2003","Phillips et al. (2003) Efficient plot-based floristic assessment of tropical forests. Journal of Tropical Ecology 19:629-645.",41804,33352,13307.3330078125,25.3,26.2,71,161,55,16,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-12.4,-68.8,0.1,85,252,2.5,"trees and lianas","Linanas usually only about 1-5% of total stems. Notify the main address of correspondence (admin@forestplots.net) if you plan to use the dataset in a publication. Cite 2 papers!",1256,"CLV-04","Phillips_Peru","Phillips et al. 2003","Phillips et al. (2003) Efficient plot-based floristic assessment of tropical forests. Journal of Tropical Ecology 19:629-645.",35229,32825,13334.6669921875,25.6,26.6,71,157,56,27,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-12.4,-68.8,0.1,102,304,2.5,"trees and lianas","Linanas usually only about 1-5% of total stems. Notify the main address of correspondence (admin@forestplots.net) if you plan to use the dataset in a publication. Cite 2 papers!",1257,"CLV-05","Phillips_Peru","Phillips et al. 2003","Phillips et al. (2003) Efficient plot-based floristic assessment of tropical forests. Journal of Tropical Ecology 19:629-645.",35229,32825,13334.6669921875,25.6,26.6,71,157,56,27,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-12.5,-68.8,0.1,82,357,2.5,"trees and lianas","Linanas usually only about 1-5% of total stems. Notify the main address of correspondence (admin@forestplots.net) if you plan to use the dataset in a publication. Cite 2 papers!",1258,"CLV-06","Phillips_Peru","Phillips et al. 2003","Phillips et al. (2003) Efficient plot-based floristic assessment of tropical forests. Journal of Tropical Ecology 19:629-645.",40478,32774,13431.0830078125,25.6,26.5,72,162,55,18,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-12.5,-68.8,0.1,86,266,2.5,"trees and lianas","Linanas usually only about 1-5% of total stems. Notify the main address of correspondence (admin@forestplots.net) if you plan to use the dataset in a publication. Cite 2 papers!",1259,"CLV-07","Phillips_Peru","Phillips et al. 2003","Phillips et al. (2003) Efficient plot-based floristic assessment of tropical forests. Journal of Tropical Ecology 19:629-645.",40478,32774,13431.0830078125,25.6,26.5,72,162,55,18,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-12.4,-68.8,0.1,105,345,2.5,"trees and lianas","Linanas usually only about 1-5% of total stems. Notify the main address of correspondence (admin@forestplots.net) if you plan to use the dataset in a publication. Cite 2 papers!",1260,"CLV-08","Phillips_Peru","Phillips et al. 2003","Phillips et al. (2003) Efficient plot-based floristic assessment of tropical forests. Journal of Tropical Ecology 19:629-645.",35229,32825,13334.6669921875,25.6,26.6,71,157,56,27,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-12.6,-68.7,0.1,73,248,2.5,"trees and lianas","Linanas usually only about 1-5% of total stems. Notify the main address of correspondence (admin@forestplots.net) if you plan to use the dataset in a publication. Cite 2 papers!",1261,"CNS-01","Phillips_Peru","Phillips et al. 2003","Phillips et al. (2003) Efficient plot-based floristic assessment of tropical forests. Journal of Tropical Ecology 19:629-645.",72462,33167,13371.4169921875,25.5,26.5,72,166,55,18,0,"Tropical and Subtropical Grasslands, Savannas and Shrublands","Neotropic","Neotropic"
-12.6,-68.7,0.1,89,213,2.5,"trees and lianas","Linanas usually only about 1-5% of total stems. Notify the main address of correspondence (admin@forestplots.net) if you plan to use the dataset in a publication. Cite 2 papers!",1262,"CNS-02","Phillips_Peru","Phillips et al. 2003","Phillips et al. (2003) Efficient plot-based floristic assessment of tropical forests. Journal of Tropical Ecology 19:629-645.",72462,33167,13371.4169921875,25.5,26.5,72,166,55,18,0,"Tropical and Subtropical Grasslands, Savannas and Shrublands","Neotropic","Neotropic"
-12.6,-68.7,0.1,78,219,2.5,"trees and lianas","Linanas usually only about 1-5% of total stems. Notify the main address of correspondence (admin@forestplots.net) if you plan to use the dataset in a publication. Cite 2 papers!",1263,"CNS-03","Phillips_Peru","Phillips et al. 2003","Phillips et al. (2003) Efficient plot-based floristic assessment of tropical forests. Journal of Tropical Ecology 19:629-645.",72462,33167,13371.4169921875,25.5,26.5,72,166,55,18,0,"Tropical and Subtropical Grasslands, Savannas and Shrublands","Neotropic","Neotropic"
-12.6,-68.7,0.1,66,223,2.5,"trees and lianas","Linanas usually only about 1-5% of total stems. Notify the main address of correspondence (admin@forestplots.net) if you plan to use the dataset in a publication. Cite 2 papers!",1264,"CNS-04","Phillips_Peru","Phillips et al. 2003","Phillips et al. (2003) Efficient plot-based floristic assessment of tropical forests. Journal of Tropical Ecology 19:629-645.",72462,33167,13371.4169921875,25.5,26.5,72,166,55,18,0,"Tropical and Subtropical Grasslands, Savannas and Shrublands","Neotropic","Neotropic"
-12.6,-68.7,0.1,84,291,2.5,"trees and lianas","Linanas usually only about 1-5% of total stems. Notify the main address of correspondence (admin@forestplots.net) if you plan to use the dataset in a publication. Cite 2 papers!",1265,"CNS-05","Phillips_Peru","Phillips et al. 2003","Phillips et al. (2003) Efficient plot-based floristic assessment of tropical forests. Journal of Tropical Ecology 19:629-645.",72462,33167,13371.4169921875,25.5,26.5,72,166,55,18,0,"Tropical and Subtropical Grasslands, Savannas and Shrublands","Neotropic","Neotropic"
-12.6,-68.7,0.1,92,277,2.5,"trees and lianas","Linanas usually only about 1-5% of total stems. Notify the main address of correspondence (admin@forestplots.net) if you plan to use the dataset in a publication. Cite 2 papers!",1266,"CNS-06","Phillips_Peru","Phillips et al. 2003","Phillips et al. (2003) Efficient plot-based floristic assessment of tropical forests. Journal of Tropical Ecology 19:629-645.",72462,33167,13371.4169921875,25.5,26.5,72,166,55,18,0,"Tropical and Subtropical Grasslands, Savannas and Shrublands","Neotropic","Neotropic"
-12.6,-68.7,0.1,85,228,2.5,"trees and lianas","Linanas usually only about 1-5% of total stems. Notify the main address of correspondence (admin@forestplots.net) if you plan to use the dataset in a publication. Cite 2 papers!",1267,"CNS-07","Phillips_Peru","Phillips et al. 2003","Phillips et al. (2003) Efficient plot-based floristic assessment of tropical forests. Journal of Tropical Ecology 19:629-645.",72462,33167,13371.4169921875,25.5,26.5,72,166,55,18,0,"Tropical and Subtropical Grasslands, Savannas and Shrublands","Neotropic","Neotropic"
-12.6,-68.7,0.1,86,241,2.5,"trees and lianas","Linanas usually only about 1-5% of total stems. Notify the main address of correspondence (admin@forestplots.net) if you plan to use the dataset in a publication. Cite 2 papers!",1268,"CNS-08","Phillips_Peru","Phillips et al. 2003","Phillips et al. (2003) Efficient plot-based floristic assessment of tropical forests. Journal of Tropical Ecology 19:629-645.",72462,33167,13371.4169921875,25.5,26.5,72,166,55,18,0,"Tropical and Subtropical Grasslands, Savannas and Shrublands","Neotropic","Neotropic"
-12.6,-68.8,0.1,75,261,2.5,"trees and lianas","Linanas usually only about 1-5% of total stems. Notify the main address of correspondence (admin@forestplots.net) if you plan to use the dataset in a publication. Cite 2 papers!",1269,"CNS-09","Phillips_Peru","Phillips et al. 2003","Phillips et al. (2003) Efficient plot-based floristic assessment of tropical forests. Journal of Tropical Ecology 19:629-645.",40911,33079,13492.3330078125,25.5,26.4,71,169,55,27,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-12.6,-68.7,0.1,99,265,2.5,"trees and lianas","Linanas usually only about 1-5% of total stems. Notify the main address of correspondence (admin@forestplots.net) if you plan to use the dataset in a publication. Cite 2 papers!",1270,"CNS-10","Phillips_Peru","Phillips et al. 2003","Phillips et al. (2003) Efficient plot-based floristic assessment of tropical forests. Journal of Tropical Ecology 19:629-645.",72462,33167,13371.4169921875,25.5,26.5,72,166,55,18,0,"Tropical and Subtropical Grasslands, Savannas and Shrublands","Neotropic","Neotropic"
-12.5,-69.4,0.1,96,223,2.5,"trees and lianas","Linanas usually only about 1-5% of total stems. Notify the main address of correspondence (admin@forestplots.net) if you plan to use the dataset in a publication. Cite 2 papers!",1271,"CNT-01","Phillips_Peru","Phillips et al. 2003","Phillips et al. (2003) Efficient plot-based floristic assessment of tropical forests. Journal of Tropical Ecology 19:629-645.",42669,33908,13421.75,25.4,26.3,73,214,52,78,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-12.5,-69.4,0.1,96,206,2.5,"trees and lianas","Linanas usually only about 1-5% of total stems. Notify the main address of correspondence (admin@forestplots.net) if you plan to use the dataset in a publication. Cite 2 papers!",1272,"CNT-02","Phillips_Peru","Phillips et al. 2003","Phillips et al. (2003) Efficient plot-based floristic assessment of tropical forests. Journal of Tropical Ecology 19:629-645.",42669,33908,13421.75,25.4,26.3,73,214,52,78,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-12.5,-69.4,0.1,41,170,2.5,"trees and lianas","Linanas usually only about 1-5% of total stems. Notify the main address of correspondence (admin@forestplots.net) if you plan to use the dataset in a publication. Cite 2 papers!",1273,"CNT-03","Phillips_Peru","Phillips et al. 2003","Phillips et al. (2003) Efficient plot-based floristic assessment of tropical forests. Journal of Tropical Ecology 19:629-645.",42669,33908,13421.75,25.4,26.3,73,214,52,78,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
-12.5,-69.4,0.1,67,165,2.5,"trees and lianas","Linanas usually only about 1-5% of total stems. Notify the main address of correspondence (admin@forestplots.net) if you plan to use the dataset in a publication. Cite 2 papers!",1274,"CNT-04","Phillips_Peru","Phillips et al. 2003","Phillips et al. (2003) Efficient plot-based floristic assessment of tropical forests. Journal of Tropical Ecology 19:629-645.",42669,33908,13421.75,25.4,26.3,73,214,52,78,0,"Tropical and Subtropical Moist Broadleaf Forests","Neotropic","Neotropic"
